profile_id,steering_condition,model_key,n_essays,n_words_concat,cell,target_O,target_N,target_emo_sad,target_focusfuture,target_mental,target_certitude,target_fatigue,target_Affect,target_adverb,target_swear,obs_emo_sad,obs_focusfuture,obs_mental,obs_certitude,obs_fatigue,obs_Affect,obs_adverb,obs_swear,raw_mae,standardized_mae,scored
syn_0049,lex_fewshot,gpt-4o-mini,6,1126,nan,44.0,99.0,0.02,1.13,0.03,0.45,0.04,5.18,5.32,0.78,0.18,2.03,0.0,1.41,0.09,5.84,8.13,0.44,0.73875,1.409909106833403,True
syn_0049,lex_fewshot,qwen3-32b,6,552,nan,44.0,99.0,0.02,1.13,0.03,0.45,0.04,5.18,5.32,0.78,0.0,0.9,0.0,0.54,0.0,6.64,4.31,3.41,0.6887500000000001,1.4611953796305504,True
syn_0049,liwc_only,deepseek-v3,6,1207,nan,44.0,99.0,0.02,1.13,0.03,0.45,0.04,5.18,5.32,0.78,0.16,2.06,0.16,0.49,0.16,6.01,6.58,1.48,0.51875,1.267375102042611,True
syn_0049,liwc_only,gpt-4o-mini,6,1134,nan,44.0,99.0,0.02,1.13,0.03,0.45,0.04,5.18,5.32,0.78,0.0,0.97,0.0,1.14,0.18,6.6,7.39,0.09,0.6524999999999999,1.2498080292361013,True
syn_0049,liwc_only,qwen3-32b,6,1407,nan,44.0,99.0,0.02,1.13,0.03,0.45,0.04,5.18,5.32,0.78,0.35,1.41,0.14,0.49,0.14,6.99,7.56,1.62,0.71875,1.4843039136909233,True
syn_0049,persona_liwc,deepseek-v3,6,1193,nan,44.0,99.0,0.02,1.13,0.03,0.45,0.04,5.18,5.32,0.78,0.33,1.83,0.25,1.16,0.08,6.4,7.65,1.75,0.8125000000000001,1.7665492842852395,True
syn_0049,persona_liwc,gpt-4o-mini,6,1155,nan,44.0,99.0,0.02,1.13,0.03,0.45,0.04,5.18,5.32,0.78,0.17,0.78,0.0,1.12,0.0,7.5,6.47,0.17,0.6649999999999999,1.188276148989708,True
syn_0049,persona_liwc,qwen3-32b,6,981,nan,44.0,99.0,0.02,1.13,0.03,0.45,0.04,5.18,5.32,0.78,0.2,0.91,0.0,0.71,0.1,6.65,7.76,1.71,0.69875,1.2624375113249342,True
syn_0049,persona_only,deepseek-v3,6,1217,nan,44.0,99.0,0.02,1.13,0.03,0.45,0.04,5.18,5.32,0.78,0.41,1.31,0.16,1.39,0.33,6.77,6.28,0.0,0.6575,2.066799054668975,True
syn_0049,persona_only,gpt-4o-mini,6,1194,nan,44.0,99.0,0.02,1.13,0.03,0.45,0.04,5.18,5.32,0.78,0.08,0.58,0.0,0.5,0.17,7.92,5.5,0.0,0.565,1.1188291251580074,True
syn_0049,persona_only,qwen3-32b,6,1191,nan,44.0,99.0,0.02,1.13,0.03,0.45,0.04,5.18,5.32,0.78,0.08,0.99,0.17,0.74,0.0,5.2,7.18,0.08,0.40625,0.8530944466823613,True
syn_0050,lex_fewshot,deepseek-v3,6,1130,nan,13.0,80.0,0.1,1.823041412042944,0.16,0.74,0.03,6.28,5.46,1.43,0.09,4.04,0.0,1.49,0.09,5.62,8.96,2.02,0.9933698234946321,1.8373893130537597,True
syn_0050,lex_fewshot,gpt-4o-mini,6,1156,nan,13.0,80.0,0.1,1.823041412042944,0.16,0.74,0.03,6.28,5.46,1.43,0.09,1.81,0.0,1.81,0.09,5.09,8.46,0.17,0.8453801765053681,1.5337611132724158,True
syn_0050,lex_fewshot,qwen3-32b,6,2025,nan,13.0,80.0,0.1,1.823041412042944,0.16,0.74,0.03,6.28,5.46,1.43,0.44,3.09,0.05,0.15,0.54,6.92,7.76,1.87,0.774619823494632,2.5983596680738525,True
syn_0050,liwc_only,deepseek-v3,6,1092,nan,13.0,80.0,0.1,1.823041412042944,0.16,0.74,0.03,6.28,5.46,1.43,0.09,4.25,0.0,0.99,0.27,5.15,8.68,1.99,0.999619823494632,2.1106798832167186,True
syn_0050,liwc_only,gpt-4o-mini,6,1140,nan,13.0,80.0,0.1,1.823041412042944,0.16,0.74,0.03,6.28,5.46,1.43,0.09,2.28,0.0,1.23,0.0,5.6,7.88,0.0,0.709619823494632,1.3514941092411519,True
syn_0050,liwc_only,qwen3-32b,6,768,nan,13.0,80.0,0.1,1.823041412042944,0.16,0.74,0.03,6.28,5.46,1.43,0.26,2.7,0.0,0.51,0.26,6.05,8.88,1.8,0.7096198234946323,1.649939259210372,True
syn_0050,persona_liwc,deepseek-v3,6,1135,nan,13.0,80.0,0.1,1.823041412042944,0.16,0.74,0.03,6.28,5.46,1.43,0.0,3.67,0.0,0.87,0.26,7.07,9.78,1.48,0.9533698234946318,1.8723509371563662,True
syn_0050,persona_liwc,gpt-4o-mini,6,1164,nan,13.0,80.0,0.1,1.823041412042944,0.16,0.74,0.03,6.28,5.46,1.43,0.0,2.14,0.0,1.03,0.0,6.32,6.32,0.0,0.403369823494632,1.1069838783429744,True
syn_0050,persona_liwc,qwen3-32b,6,1561,nan,13.0,80.0,0.1,1.823041412042944,0.16,0.74,0.03,6.28,5.46,1.43,0.39,2.63,0.0,1.09,0.26,6.68,9.25,1.16,0.7871198234946319,1.8361356150027204,True
syn_0050,persona_only,deepseek-v3,6,1160,nan,13.0,80.0,0.1,1.823041412042944,0.16,0.74,0.03,6.28,5.46,1.43,0.26,0.68,0.0,1.71,0.34,5.71,7.33,0.0,0.826630176505368,2.415723778735107,True
syn_0050,persona_only,gpt-4o-mini,6,1169,nan,13.0,80.0,0.1,1.823041412042944,0.16,0.74,0.03,6.28,5.46,1.43,0.0,0.51,0.0,1.1,0.08,6.45,6.37,0.0,0.561630176505368,1.4907947541004343,True
syn_0050,persona_only,qwen3-32b,6,1322,nan,13.0,80.0,0.1,1.823041412042944,0.16,0.74,0.03,6.28,5.46,1.43,0.08,1.05,0.15,0.23,0.15,5.57,9.94,0.0,1.006630176505368,1.790025704190691,True
syn_0051,lex_fewshot,deepseek-v3,6,944,nan,89.0,36.0,0.22,1.48,0.11,0.63,0.09,5.09,5.96,0.19,0.64,1.8,0.11,1.69,1.48,4.24,14.09,0.0,1.545,4.934200897308764,True
syn_0051,lex_fewshot,gpt-4o-mini,6,1167,nan,89.0,36.0,0.22,1.48,0.11,0.63,0.09,5.09,5.96,0.19,0.77,2.05,0.0,1.37,0.43,7.01,8.73,0.09,0.8875000000000001,2.3636406740810445,True
syn_0051,lex_fewshot,qwen3-32b,6,1781,nan,89.0,36.0,0.22,1.48,0.11,0.63,0.09,5.09,5.96,0.19,1.12,1.73,0.0,0.5,1.34,6.77,10.12,0.06,1.07625,4.51840048761369,True
syn_0051,liwc_only,deepseek-v3,6,1079,nan,89.0,36.0,0.22,1.48,0.11,0.63,0.09,5.09,5.96,0.19,0.73,2.75,0.0,1.47,1.19,5.22,11.92,0.0,1.26375,4.3897539457786,True
syn_0051,liwc_only,gpt-4o-mini,6,1180,nan,89.0,36.0,0.22,1.48,0.11,0.63,0.09,5.09,5.96,0.19,0.93,2.29,0.08,1.36,0.85,7.29,8.22,0.0,0.96125,3.455620194570138,True
syn_0051,liwc_only,qwen3-32b,6,1608,nan,89.0,36.0,0.22,1.48,0.11,0.63,0.09,5.09,5.96,0.19,0.68,2.35,0.0,0.37,1.05,5.62,8.28,0.06,0.705,3.3287523197993507,True
syn_0051,persona_liwc,deepseek-v3,6,1037,nan,89.0,36.0,0.22,1.48,0.11,0.63,0.09,5.09,5.96,0.19,0.67,1.63,0.0,1.44,1.05,5.17,10.25,0.1,0.8674999999999999,3.452620736714816,True
syn_0051,persona_liwc,gpt-4o-mini,6,1181,nan,89.0,36.0,0.22,1.48,0.11,0.63,0.09,5.09,5.96,0.19,0.34,1.52,0.0,1.01,0.42,8.0,7.16,0.0,0.6600000000000001,1.5316444671585918,True
syn_0051,persona_liwc,qwen3-32b,6,1409,nan,89.0,36.0,0.22,1.48,0.11,0.63,0.09,5.09,5.96,0.19,0.49,0.84,0.07,0.56,0.91,5.1,8.53,0.0,0.5762499999999999,2.6391899917315884,True
syn_0051,persona_only,deepseek-v3,6,1219,nan,89.0,36.0,0.22,1.48,0.11,0.63,0.09,5.09,5.96,0.19,0.24,0.98,0.0,0.9,0.33,5.29,7.08,0.33,0.32500000000000007,1.0408992120675518,True
syn_0051,persona_only,gpt-4o-mini,6,1170,nan,89.0,36.0,0.22,1.48,0.11,0.63,0.09,5.09,5.96,0.19,0.08,0.25,0.0,0.93,0.0,7.73,7.56,0.0,0.7875,1.3923613497649217,True
syn_0051,persona_only,qwen3-32b,6,1109,nan,89.0,36.0,0.22,1.48,0.11,0.63,0.09,5.09,5.96,0.19,0.18,0.54,0.09,0.27,0.09,6.26,7.69,0.0,0.55625,0.8393881649581004,True
syn_0052,lex_fewshot,deepseek-v3,6,1158,nan,20.0,84.08971515064968,0.16,1.15,0.18,0.88,0.08,5.05,6.97812476744571,0.4409911604770855,0.94,1.8,0.09,1.89,1.54,9.17,8.74,2.49,1.490110509009651,5.930915191294302,True
syn_0052,lex_fewshot,gpt-4o-mini,6,1193,nan,20.0,84.08971515064968,0.16,1.15,0.18,0.88,0.08,5.05,6.97812476744571,0.4409911604770855,0.84,2.68,0.0,1.0,1.0,6.69,9.95,0.17,1.0391082991289218,3.91509336594539,True
syn_0052,lex_fewshot,qwen3-32b,6,1225,nan,20.0,84.08971515064968,0.16,1.15,0.18,0.88,0.08,5.05,6.97812476744571,0.4409911604770855,0.97,2.11,0.0,0.49,1.62,7.53,10.04,0.97,1.2438605090096506,5.486013699672574,True
syn_0052,liwc_only,deepseek-v3,6,1138,nan,20.0,84.08971515064968,0.16,1.15,0.18,0.88,0.08,5.05,6.97812476744571,0.4409911604770855,1.13,1.99,0.09,2.6,1.39,7.89,11.8,1.3,1.6813605090096506,5.900297539844224,True
syn_0052,liwc_only,gpt-4o-mini,6,1158,nan,20.0,84.08971515064968,0.16,1.15,0.18,0.88,0.08,5.05,6.97812476744571,0.4409911604770855,0.86,2.42,0.0,1.81,0.69,7.68,8.54,0.09,1.0291082991289218,3.4540416701280403,True
syn_0052,liwc_only,qwen3-32b,6,990,nan,20.0,84.08971515064968,0.16,1.15,0.18,0.88,0.08,5.05,6.97812476744571,0.4409911604770855,0.5,0.9,0.0,0.7,0.6,7.0,9.1,1.5,0.8251105090096506,2.5531476545124097,True
syn_0052,persona_liwc,deepseek-v3,6,1196,nan,20.0,84.08971515064968,0.16,1.15,0.18,0.88,0.08,5.05,6.97812476744571,0.4409911604770855,0.75,1.74,0.0,1.74,1.33,8.97,11.21,1.08,1.532610509009651,4.985831805011616,True
syn_0052,persona_liwc,gpt-4o-mini,6,1165,nan,20.0,84.08971515064968,0.16,1.15,0.18,0.88,0.08,5.05,6.97812476744571,0.4409911604770855,0.6,2.91,0.0,1.03,0.43,8.46,9.06,0.09,1.0903582991289222,2.6182741349777023,True
syn_0052,persona_liwc,qwen3-32b,6,1580,nan,20.0,84.08971515064968,0.16,1.15,0.18,0.88,0.08,5.05,6.97812476744571,0.4409911604770855,0.5,1.63,0.06,0.44,1.19,8.23,8.74,1.07,1.0076105090096505,3.8439292205684117,True
syn_0052,persona_only,deepseek-v3,6,1238,nan,20.0,84.08971515064968,0.16,1.15,0.18,0.88,0.08,5.05,6.97812476744571,0.4409911604770855,0.16,0.96,0.0,0.8,0.08,5.53,6.98,0.0,0.17160829912892206,0.4106208829547732,True
syn_0052,persona_only,gpt-4o-mini,6,1192,nan,20.0,84.08971515064968,0.16,1.15,0.18,0.88,0.08,5.05,6.97812476744571,0.4409911604770855,0.08,0.92,0.0,0.67,0.0,7.17,7.34,0.0,0.4628582991289219,0.9243435213682409,True
syn_0052,persona_only,qwen3-32b,6,1133,nan,20.0,84.08971515064968,0.16,1.15,0.18,0.88,0.08,5.05,6.97812476744571,0.4409911604770855,0.26,0.79,0.0,0.79,0.0,6.46,9.43,0.0,0.6391082991289219,1.1062280573579635,True
syn_0053,lex_fewshot,deepseek-v3,6,1210,nan,23.0,17.604955831565178,0.1,1.08,0.18,0.83,0.0,5.87,7.503383691542192,0.59,0.25,0.9,0.0,3.11,0.25,5.81,12.61,1.88,1.187077038557226,2.7140065317501376,True
syn_0053,lex_fewshot,gpt-4o-mini,6,1173,nan,23.0,17.604955831565178,0.1,1.08,0.18,0.83,0.0,5.87,7.503383691542192,0.59,0.08,1.1,0.0,1.78,0.17,6.6,8.63,0.34,0.43082703855722604,1.1230158887121628,True
syn_0053,lex_fewshot,qwen3-32b,6,1958,nan,23.0,17.604955831565178,0.1,1.08,0.18,0.83,0.0,5.87,7.503383691542192,0.59,0.51,1.06,0.1,0.86,0.25,6.26,8.74,1.67,0.437077038557226,1.634265207266793,True
syn_0053,liwc_only,deepseek-v3,6,979,nan,23.0,17.604955831565178,0.1,1.08,0.18,0.83,0.0,5.87,7.503383691542192,0.59,0.2,0.61,0.0,3.66,0.0,5.8,10.48,1.12,0.8945770385572261,1.8887793380403735,True
syn_0053,liwc_only,gpt-4o-mini,6,1173,nan,23.0,17.604955831565178,0.1,1.08,0.18,0.83,0.0,5.87,7.503383691542192,0.59,0.17,0.94,0.0,1.19,0.09,5.62,8.26,0.09,0.29332703855722597,0.8458977917896746,True
syn_0053,liwc_only,qwen3-32b,6,1367,nan,23.0,17.604955831565178,0.1,1.08,0.18,0.83,0.0,5.87,7.503383691542192,0.59,0.22,0.94,0.0,1.45,0.0,5.78,9.26,1.45,0.47082703855722596,1.031223696932798,True
syn_0053,persona_liwc,deepseek-v3,6,1119,nan,23.0,17.604955831565178,0.1,1.08,0.18,0.83,0.0,5.87,7.503383691542192,0.59,0.53,0.88,0.09,3.01,0.18,5.57,9.73,1.15,0.770827038557226,2.2254253247764977,True
syn_0053,persona_liwc,gpt-4o-mini,6,1154,nan,23.0,17.604955831565178,0.1,1.08,0.18,0.83,0.0,5.87,7.503383691542192,0.59,0.0,0.52,0.0,1.03,0.09,6.12,8.18,0.09,0.31957703855722597,0.9408604844733628,True
syn_0053,persona_liwc,qwen3-32b,6,1013,nan,23.0,17.604955831565178,0.1,1.08,0.18,0.83,0.0,5.87,7.503383691542192,0.59,0.0,1.37,0.1,1.27,0.0,5.47,8.9,1.47,0.4483270385572261,0.9248565031731737,True
syn_0053,persona_only,deepseek-v3,6,1171,nan,23.0,17.604955831565178,0.1,1.08,0.18,0.83,0.0,5.87,7.503383691542192,0.59,0.25,1.86,0.0,1.44,0.25,4.49,6.44,0.08,0.615422961442774,1.7002406056578587,True
syn_0053,persona_only,gpt-4o-mini,6,1199,nan,23.0,17.604955831565178,0.1,1.08,0.18,0.83,0.0,5.87,7.503383691542192,0.59,0.0,0.42,0.0,0.42,0.0,5.41,4.41,0.0,0.686672961442774,1.1735847265524493,True
syn_0053,persona_only,qwen3-32b,6,1241,nan,23.0,17.604955831565178,0.1,1.08,0.18,0.83,0.0,5.87,7.503383691542192,0.59,0.08,0.88,0.0,0.56,0.08,4.39,9.01,0.16,0.520827038557226,0.929836697767276,True
syn_0054,lex_fewshot,deepseek-v3,6,1041,nan,56.0,78.0,0.07,1.1,0.07,0.9,0.02,5.302607101367521,6.93,0.38,0.19,0.77,0.0,1.25,0.19,5.19,7.2,0.77,0.2265758876709401,0.9471400844197807,True
syn_0054,lex_fewshot,gpt-4o-mini,6,1105,nan,56.0,78.0,0.07,1.1,0.07,0.9,0.02,5.302607101367521,6.93,0.38,0.0,1.71,0.0,0.99,0.09,4.78,7.21,0.0,0.2615758876709401,0.70898115535571,True
syn_0054,lex_fewshot,qwen3-32b,6,918,nan,56.0,78.0,0.07,1.1,0.07,0.9,0.02,5.302607101367521,6.93,0.38,0.32,0.43,0.0,0.32,0.32,4.97,6.92,0.54,0.2965758876709401,1.4573013586548187,True
syn_0054,liwc_only,deepseek-v3,6,1123,nan,56.0,78.0,0.07,1.1,0.07,0.9,0.02,5.302607101367521,6.93,0.38,0.18,0.97,0.0,1.5,0.18,4.59,8.21,0.53,0.40157588767094027,1.021239621187658,True
syn_0054,liwc_only,gpt-4o-mini,6,1165,nan,56.0,78.0,0.07,1.1,0.07,0.9,0.02,5.302607101367521,6.93,0.38,0.0,0.51,0.0,1.11,0.17,6.17,6.86,0.0,0.3009241123290598,0.9245007243718694,True
syn_0054,liwc_only,qwen3-32b,6,981,nan,56.0,78.0,0.07,1.1,0.07,0.9,0.02,5.302607101367521,6.93,0.38,0.2,0.5,0.0,0.6,0.1,4.42,6.33,0.1,0.36782588767094004,0.9001535806267096,True
syn_0054,persona_liwc,deepseek-v3,6,1109,nan,56.0,78.0,0.07,1.1,0.07,0.9,0.02,5.302607101367521,6.93,0.38,0.18,0.8,0.0,1.06,0.09,3.9,7.26,0.18,0.3303258876709401,0.7078381787117864,True
syn_0054,persona_liwc,gpt-4o-mini,6,1170,nan,56.0,78.0,0.07,1.1,0.07,0.9,0.02,5.302607101367521,6.93,0.38,0.17,0.76,0.0,1.1,0.17,7.39,7.13,0.0,0.4409241123290599,1.0109518780791358,True
syn_0054,persona_liwc,qwen3-32b,6,1091,nan,56.0,78.0,0.07,1.1,0.07,0.9,0.02,5.302607101367521,6.93,0.38,0.0,0.09,0.27,1.45,0.0,5.16,8.05,0.36,0.3915758876709402,0.8879680275023111,True
syn_0054,persona_only,deepseek-v3,6,1233,nan,56.0,78.0,0.07,1.1,0.07,0.9,0.02,5.302607101367521,6.93,0.38,0.24,1.29,0.0,0.89,0.16,6.95,6.47,0.24,0.35342411232905996,0.8535250640562195,True
syn_0054,persona_only,gpt-4o-mini,6,1189,nan,56.0,78.0,0.07,1.1,0.07,0.9,0.02,5.302607101367521,6.93,0.38,0.0,0.59,0.0,0.59,0.0,7.37,5.28,0.0,0.6346741123290599,0.9490066679782031,True
syn_0054,persona_only,qwen3-32b,6,1429,nan,56.0,78.0,0.07,1.1,0.07,0.9,0.02,5.302607101367521,6.93,0.38,0.28,0.91,0.0,0.7,0.0,5.23,8.43,0.07,0.32157588767094003,0.7372395632567086,True
syn_0055,lex_fewshot,deepseek-v3,6,1070,nan,47.634253740384565,92.0,0.07,1.11,0.02,1.01,0.06,5.28,6.11,0.29,0.19,0.65,0.0,0.74,0.28,5.19,7.24,0.46,0.30999999999999994,1.0429104286528736,True
syn_0055,lex_fewshot,gpt-4o-mini,6,1170,nan,47.634253740384565,92.0,0.07,1.11,0.02,1.01,0.06,5.28,6.11,0.29,0.0,1.54,0.0,1.2,0.26,5.64,8.21,0.09,0.44625000000000004,1.0516491747556196,True
syn_0055,lex_fewshot,qwen3-32b,6,1178,nan,47.634253740384565,92.0,0.07,1.11,0.02,1.01,0.06,5.28,6.11,0.29,0.25,0.76,0.0,0.59,0.08,3.72,6.08,0.25,0.32750000000000007,0.6763279650788419,True
syn_0055,liwc_only,deepseek-v3,6,1139,nan,47.634253740384565,92.0,0.07,1.11,0.02,1.01,0.06,5.28,6.11,0.29,0.26,0.87,0.0,2.27,0.7,4.97,7.33,0.61,0.525,2.3789635480299154,True
syn_0055,liwc_only,gpt-4o-mini,6,1136,nan,47.634253740384565,92.0,0.07,1.11,0.02,1.01,0.06,5.28,6.11,0.29,0.09,0.53,0.0,0.7,0.26,5.54,6.68,0.0,0.2812499999999999,0.9378920164219071,True
syn_0055,liwc_only,qwen3-32b,6,1014,nan,47.634253740384565,92.0,0.07,1.11,0.02,1.01,0.06,5.28,6.11,0.29,0.1,0.68,0.0,0.87,0.1,3.1,7.08,0.1,0.5,0.6962480817050125,True
syn_0055,persona_liwc,deepseek-v3,6,1172,nan,47.634253740384565,92.0,0.07,1.11,0.02,1.01,0.06,5.28,6.11,0.29,0.34,2.11,0.17,1.77,0.17,6.67,8.19,0.93,0.7999999999999998,1.7985907573813296,True
syn_0055,persona_liwc,gpt-4o-mini,6,1147,nan,47.634253740384565,92.0,0.07,1.11,0.02,1.01,0.06,5.28,6.11,0.29,0.17,0.7,0.09,0.78,0.0,6.0,6.43,0.0,0.2749999999999999,0.6999271455613674,True
syn_0055,persona_liwc,qwen3-32b,6,1369,nan,47.634253740384565,92.0,0.07,1.11,0.02,1.01,0.06,5.28,6.11,0.29,0.14,0.29,0.0,0.36,0.14,4.27,7.45,0.07,0.5262500000000001,1.0607747031335082,True
syn_0055,persona_only,deepseek-v3,6,1260,nan,47.634253740384565,92.0,0.07,1.11,0.02,1.01,0.06,5.28,6.11,0.29,0.24,0.31,0.0,0.47,0.0,4.88,7.8,0.08,0.48624999999999996,1.0622526766145746,True
syn_0055,persona_only,gpt-4o-mini,6,1188,nan,47.634253740384565,92.0,0.07,1.11,0.02,1.01,0.06,5.28,6.11,0.29,0.08,0.42,0.0,0.75,0.17,6.93,5.34,0.0,0.4750000000000001,0.9067468266272114,True
syn_0055,persona_only,qwen3-32b,6,1118,nan,47.634253740384565,92.0,0.07,1.11,0.02,1.01,0.06,5.28,6.11,0.29,0.09,0.79,0.0,0.62,0.0,4.41,7.77,0.0,0.45374999999999993,0.769535528364711,True
syn_0056,lex_fewshot,deepseek-v3,6,1096,nan,21.0,76.0,0.1,1.11,0.0,1.1,0.09,6.965236475756142,6.87,0.44,0.45,0.81,0.09,1.54,1.36,9.58,8.95,2.98,1.2105954405304822,4.816484402844557,True
syn_0056,lex_fewshot,gpt-4o-mini,6,1138,nan,21.0,76.0,0.1,1.11,0.0,1.1,0.09,6.965236475756142,6.87,0.44,0.09,0.7,0.0,1.67,0.88,7.54,8.68,1.49,0.6518454405304822,2.656280507878272,True
syn_0056,lex_fewshot,qwen3-32b,6,1159,nan,21.0,76.0,0.1,1.11,0.0,1.1,0.09,6.965236475756142,6.87,0.44,0.17,0.69,0.0,0.43,0.51,5.66,7.29,1.8,0.5831545594695178,2.0091485662478363,True
syn_0056,liwc_only,deepseek-v3,6,1215,nan,21.0,76.0,0.1,1.11,0.0,1.1,0.09,6.965236475756142,6.87,0.44,0.33,0.81,0.0,1.96,1.39,7.91,7.91,2.36,0.8243454405304822,4.328468961550235,True
syn_0056,liwc_only,gpt-4o-mini,6,1152,nan,21.0,76.0,0.1,1.11,0.0,1.1,0.09,6.965236475756142,6.87,0.44,0.0,1.04,0.0,1.56,1.04,5.38,7.37,0.43,0.45940455946951775,2.51980211902973,True
syn_0056,liwc_only,qwen3-32b,6,1024,nan,21.0,76.0,0.1,1.11,0.0,1.1,0.09,6.965236475756142,6.87,0.44,0.1,1.06,0.0,0.87,0.68,5.89,6.85,1.45,0.3719045594695179,1.829725482669921,True
syn_0056,persona_liwc,deepseek-v3,6,1176,nan,21.0,76.0,0.1,1.11,0.0,1.1,0.09,6.965236475756142,6.87,0.44,0.25,0.59,0.0,1.51,1.09,8.32,8.07,1.43,0.7030954405304823,3.2208096385340927,True
syn_0056,persona_liwc,gpt-4o-mini,6,1183,nan,21.0,76.0,0.1,1.11,0.0,1.1,0.09,6.965236475756142,6.87,0.44,0.25,0.59,0.0,1.6,0.76,8.42,6.91,0.17,0.4505954405304823,2.164775433506545,True
syn_0056,persona_liwc,qwen3-32b,6,1241,nan,21.0,76.0,0.1,1.11,0.0,1.1,0.09,6.965236475756142,6.87,0.44,0.16,0.72,0.32,0.32,0.64,7.33,8.05,1.35,0.5693454405304823,2.3322382336618137,True
syn_0056,persona_only,deepseek-v3,6,1238,nan,21.0,76.0,0.1,1.11,0.0,1.1,0.09,6.965236475756142,6.87,0.44,0.08,0.88,0.0,1.28,0.0,6.08,6.63,0.08,0.25065455946951776,0.5911342426491737,True
syn_0056,persona_only,gpt-4o-mini,6,1184,nan,21.0,76.0,0.1,1.11,0.0,1.1,0.09,6.965236475756142,6.87,0.44,0.08,0.25,0.0,1.26,0.08,6.8,5.79,0.0,0.3419045594695178,0.6569893099572511,True
syn_0056,persona_only,qwen3-32b,6,1287,nan,21.0,76.0,0.1,1.11,0.0,1.1,0.09,6.965236475756142,6.87,0.44,0.38,0.77,0.08,0.23,0.23,5.85,7.47,0.38,0.4356545594695178,1.2628366318729212,True
syn_0057,lex_fewshot,deepseek-v3,6,1212,nan,50.531215640329606,99.0,0.09,0.94,0.34,1.73,0.05,6.087451653901072,8.502327968956497,0.17,0.08,0.74,0.0,3.68,0.33,4.66,11.28,0.0,0.8943904606180718,2.0692856461648277,True
syn_0057,lex_fewshot,gpt-4o-mini,6,1142,nan,50.531215640329606,99.0,0.09,0.94,0.34,1.73,0.05,6.087451653901072,8.502327968956497,0.17,0.0,0.87,0.09,1.48,0.09,6.55,7.77,0.0,0.25810953938192815,0.6417529763388927,True
syn_0057,lex_fewshot,qwen3-32b,6,1312,nan,50.531215640329606,99.0,0.09,0.94,0.34,1.73,0.05,6.087451653901072,8.502327968956497,0.17,0.08,0.75,0.0,2.19,0.15,3.24,8.97,0.15,0.554390460618072,0.9896427238041241,True
syn_0057,liwc_only,deepseek-v3,6,1202,nan,50.531215640329606,99.0,0.09,0.94,0.34,1.73,0.05,6.087451653901072,8.502327968956497,0.17,0.16,0.9,0.0,4.61,0.33,3.78,10.53,0.0,1.0143904606180718,2.4148738405851784,True
syn_0057,liwc_only,gpt-4o-mini,6,1170,nan,50.531215640329606,99.0,0.09,0.94,0.34,1.73,0.05,6.087451653901072,8.502327968956497,0.17,0.0,0.6,0.0,1.62,0.17,5.8,7.85,0.0,0.2637224528571961,0.8752863224027709,True
syn_0057,liwc_only,qwen3-32b,6,1134,nan,50.531215640329606,99.0,0.09,0.94,0.34,1.73,0.05,6.087451653901072,8.502327968956497,0.17,0.0,0.61,0.0,2.96,0.17,3.84,8.46,0.17,0.549972452857196,1.3205659276524182,True
syn_0057,persona_liwc,deepseek-v3,6,1221,nan,50.531215640329606,99.0,0.09,0.94,0.34,1.73,0.05,6.087451653901072,8.502327968956497,0.17,0.32,1.37,0.08,3.06,0.48,5.73,11.45,0.0,0.7693904606180717,2.351550753833348,True
syn_0057,persona_liwc,gpt-4o-mini,6,1160,nan,50.531215640329606,99.0,0.09,0.94,0.34,1.73,0.05,6.087451653901072,8.502327968956497,0.17,0.09,1.2,0.17,1.2,0.09,6.52,7.64,0.0,0.3081095393819281,0.6562916624629985,True
syn_0057,persona_liwc,qwen3-32b,6,1180,nan,50.531215640329606,99.0,0.09,0.94,0.34,1.73,0.05,6.087451653901072,8.502327968956497,0.17,0.08,0.83,0.0,2.0,0.33,4.42,8.58,0.0,0.3656404606180719,1.180971836072859,True
syn_0057,persona_only,deepseek-v3,6,1291,nan,50.531215640329606,99.0,0.09,0.94,0.34,1.73,0.05,6.087451653901072,8.502327968956497,0.17,0.46,0.62,0.08,0.62,0.31,7.08,5.85,0.15,0.7481095393819281,2.010166012883542,True
syn_0057,persona_only,gpt-4o-mini,6,1183,nan,50.531215640329606,99.0,0.09,0.94,0.34,1.73,0.05,6.087451653901072,8.502327968956497,0.17,0.08,0.76,0.0,1.26,0.08,7.3,6.3,0.0,0.5768595393819281,0.9321492604003305,True
syn_0057,persona_only,qwen3-32b,6,1354,nan,50.531215640329606,99.0,0.09,0.94,0.34,1.73,0.05,6.087451653901072,8.502327968956497,0.17,0.22,0.66,0.15,0.44,0.29,4.97,7.01,0.0,0.6137224528571961,1.6453957409563522,True
syn_0058,lex_fewshot,deepseek-v3,6,1083,nan,40.0,43.0,0.0,1.14,0.0,1.5524450511008967,0.02,5.13,7.67,0.11,0.37,1.65,0.09,4.68,0.0,3.49,10.55,0.0,1.093444368612388,2.2751408882184343,True
syn_0058,lex_fewshot,gpt-4o-mini,6,1118,nan,40.0,43.0,0.0,1.14,0.0,1.5524450511008967,0.02,5.13,7.67,0.11,0.0,1.25,0.0,2.67,0.0,5.53,8.29,0.0,0.29719436861238785,0.6134948035275121,True
syn_0058,lex_fewshot,qwen3-32b,6,1592,nan,40.0,43.0,0.0,1.14,0.0,1.5524450511008967,0.02,5.13,7.67,0.11,0.62,1.19,0.0,2.62,0.37,5.06,8.68,0.25,0.413444368612388,1.9948717419012187,True
