model_key,steering_condition,liwc_MAE_LIWC,liwc_rho_LIWC,liwc_beta_LIWC,liwc_n_profiles,emb_rho_O,emb_rho_N,emb_n_profiles,bfi_rho_O,bfi_rho_N,bfi_standardized_mae_O,bfi_standardized_mae_N,bfi_MAE_BFI,bfi_slope_O,bfi_slope_N,bfi_n_profiles,boot_id
deepseek-v3,lex_fewshot,2.9558177598399746,0.6721273680036786,2.1138701115941076,56,0.014676458441480784,-0.2258699216121079,56,-0.22337893604630574,0.1250940680460771,0.8663505866165746,0.8681858657569052,0.8672682261867399,-0.05303870357884355,0.0647648495673806,56,654
qwen3-32b,lex_fewshot,2.4778536665898914,0.5283827557524163,1.7000396341855548,51,0.08118266595235735,-0.12800078825231564,51,-0.1657297386449491,0.037739278864868976,0.9034265635120088,0.9553272564479508,0.9293769099799798,-0.019346701363918802,0.012073454281444395,51,1958
deepseek-v3,liwc_only,2.814138120615581,0.6904234173178871,2.1806587107055724,52,0.315629946319004,-0.15320239614634332,52,-0.20418591402200612,0.07797920314336265,0.899327672915606,0.8983914434235415,0.8988595581695737,-0.056047209386300735,0.052650671240979705,52,1417
deepseek-v3,liwc_only,2.7363673818099192,0.7037873903374655,2.0540313842255213,51,0.02618348224964739,-0.30962518151402224,51,-0.3189976366552701,-0.020058411219273396,0.921728643347045,0.9444464077246384,0.9330875255358417,-0.08373584683686221,-0.0192595989689211,51,1131
deepseek-v3,persona_liwc,2.757448628181157,0.6323487309021031,1.8697095744130514,48,0.1547486904726918,-0.014172845038274463,48,0.6613232193202574,0.8275534559973307,0.5765395443537591,0.4462641712308087,0.5114018577922839,0.36491867388898663,0.7580918538658934,48,1328
deepseek-v3,persona_only,1.276457223898228,-0.07636139794048474,-0.013948382250862847,48,0.1340649040843993,-0.06772022286751644,48,0.8066296200762477,0.8998614472608162,0.6375741172705433,0.4029815719514034,0.5202778446109733,0.5579601638532674,0.8348631774704284,48,606
gpt-4o-mini,lex_fewshot,1.7164567026812239,0.6125577788439951,1.1091876597210737,51,-0.17504139431629698,0.17697795703376132,51,-0.03050632337609356,0.1683612289271691,1.3509804534841867,0.8845145893880622,1.1177475214361245,-0.009867142837907954,0.10822008556246528,51,1746
deepseek-v3,persona_liwc,2.611658125072745,0.6444466896780047,1.7741520118764185,48,0.2693187447963951,0.1181102503263202,48,0.7530985232777325,0.7695399773218713,0.5464882793164747,0.43670522425455505,0.4915967517855149,0.44159693595777416,0.6565940175819466,48,1295
gpt-4o-mini,persona_liwc,1.2577020578651683,0.42338058218600627,0.6989102837122266,52,0.39068686772151745,0.3170352373276524,52,0.7956498631703333,0.7303263632722469,1.3129252055227956,0.49329495373776,0.9031100796302778,0.270340842078892,0.5534299476501012,52,1134
qwen3-32b,persona_only,1.171379550101857,0.024766748252433416,0.030562248941201603,52,0.018117344133731842,0.31357480689731415,52,0.8096623228211812,0.758394439833399,0.8414742965075847,0.46326094387837347,0.6523676201929791,0.3373509887403757,0.5387222367947156,52,1909
qwen3-32b,persona_liwc,1.9194967582729692,0.4547739048211085,1.2274337784658895,48,0.2613325452785223,0.10990742665696365,48,0.7724013119104337,0.6507359276674124,0.8324352696710009,0.6349450224211267,0.7336901460460639,0.3837864798966543,0.39343037408440484,48,282
qwen3-32b,liwc_only,2.0531800563963056,0.5579659514727238,1.4263730845794664,51,-0.07615513160539959,-0.17846232798656372,51,-0.19171224732759376,0.00849435141017711,1.047551729543698,0.9003657969334322,0.9739587632385651,-0.029754158092817184,0.009730994860216243,51,621
deepseek-v3,persona_liwc,2.548992493135818,0.619359014144839,1.9192196028982245,48,0.32724820480100486,0.11572403723063103,48,0.7021007043946773,0.8279646020864044,0.5873167138543345,0.4534013677574867,0.5203590408059106,0.4247286486903843,0.6833015973771424,48,1215
deepseek-v3,persona_only,1.2776907750387232,-0.07831571949119456,-0.04843931889615584,52,0.11501820481068457,0.03672859683535598,52,0.8052863113799921,0.8559618987721123,0.6773376152875372,0.3545169226610266,0.5159272689742819,0.5809043816793021,0.8509459380656014,52,1712
gpt-4o-mini,persona_liwc,1.2349528203812385,0.47415910303753744,0.7480306532244192,52,0.3482253985726943,0.22973437714411843,52,0.7369433252361597,0.6899564478193076,1.4647076387690305,0.5567521488084778,1.010729893788754,0.27117292075995963,0.4977046482082147,52,322
qwen3-32b,persona_only,1.1462483380631956,0.13261688691476398,0.23064406935556583,51,0.029196752042361305,0.29829804599317383,51,0.7979077526731203,0.8332352776613524,0.8939689205687157,0.43190933350297317,0.6629391270358445,0.37050654168553937,0.5690155861271924,51,1260
gpt-4o-mini,liwc_only,1.6608331676467634,0.5730305104300806,1.254548559972504,51,0.24422614761863193,0.1957269728185863,51,-0.2083097283511179,0.21483393335669712,1.2784386747902292,0.8025759135980209,1.0405072941941251,-0.03209084914258892,0.10476783223585462,51,1135
gpt-4o-mini,liwc_only,1.7712205407520354,0.588758792973673,1.082854450554696,56,0.08676472617872945,0.24104214282600872,56,-0.123633004495784,0.12434798968863053,1.2450576229629344,0.8280355940349862,1.0365466084989603,-0.021541602259799196,0.09759551706955996,56,310
qwen3-32b,lex_fewshot,2.3690158976451543,0.5152583127721859,1.581384315674601,49,0.13042595643966926,-0.012965800566253606,49,-0.16408067541109664,0.09395185215717601,1.0599086991993192,0.9201938431913015,0.9900512711953103,-0.03133750103597846,0.03832962636189319,49,1497
deepseek-v3,lex_fewshot,2.6988332515472893,0.6553958405093682,2.1013710003616453,49,-0.010519600779157002,0.08524105643656717,49,-0.25794504000064306,0.29181876966659454,0.8439416195890924,0.8093523683711132,0.8266469939801029,-0.06334824955836436,0.21455678735833694,49,1247
qwen3-32b,persona_only,1.1776196522844116,0.06624308518917918,0.0669967327817626,53,0.016057780188689252,0.32157993604327806,53,0.8171578582339197,0.819975853692957,0.8473463213248806,0.42620219688318106,0.6367742591040308,0.4027543309644474,0.5883718140375986,53,1740
gpt-4o-mini,persona_only,1.0909383776650876,0.04442989679206694,0.01134938026289773,53,0.2731306183270085,0.08231997027557014,53,0.8296211119209823,0.8753883425716585,1.2911350514104991,0.4031140714009768,0.847124561405738,0.2864526430337437,0.5575116651831796,53,1364
qwen3-32b,persona_liwc,1.9377171506968915,0.4216491488747005,1.4360662626249205,52,0.4016656432982826,0.36381495129628966,52,0.8192400747267259,0.7236637024190062,0.8490323154567685,0.5457257942624175,0.6973790548595931,0.35334122237195714,0.44425198761709767,52,1531
qwen3-32b,lex_fewshot,2.393394044479655,0.5491056584551509,1.9967025979615536,54,0.15828445927742865,0.03821146396582578,54,-0.20535936011708666,0.16439976348349084,1.050384156783278,0.8381688836823207,0.9442765202327993,-0.0389693265310255,0.058773528892861006,54,954
deepseek-v3,persona_liwc,2.516454735892506,0.6054598049561359,1.7140883019485096,50,0.19230401489961163,-0.03449601711681996,50,0.7311629100484512,0.8144251238431359,0.6492247224550882,0.43929246249112675,0.5442585924731075,0.3908851418585589,0.6999272514985403,50,50
qwen3-32b,lex_fewshot,2.3070720798929227,0.5206171614893252,1.8542414038525132,45,0.10469757964582485,-0.12205490954153618,45,-0.33142992712216685,0.24257507452886123,0.9223177977746874,0.8652354121776817,0.8937766049761846,-0.07715783421179583,0.10775970015584004,45,229
deepseek-v3,persona_liwc,2.490223304302297,0.6086480896091593,1.7725719167634784,52,0.44179106279378816,-0.15249570844248755,52,0.8080860697816712,0.8491497807823953,0.5296312817409972,0.39233482790519886,0.460983054823098,0.47775573021808887,0.7399601764204623,52,1877
gpt-4o-mini,persona_liwc,1.2474633738241543,0.4578371862951985,0.6648468739118352,47,0.2734296982576122,0.08809070072486001,47,0.7491679618513182,0.6448906376576784,1.3345346277174777,0.5134604282770328,0.9239975279972552,0.25753170855984014,0.5176518106465163,47,1543
gpt-4o-mini,persona_only,1.0921077337737872,0.056803180663988526,0.034433432537492696,51,0.3197284043418835,-0.001991445896637771,51,0.7999139319394541,0.8086527461123679,1.3488188432254906,0.4932467204863056,0.9210327818558981,0.2553172531288002,0.46638166715595286,51,1261
deepseek-v3,persona_liwc,2.6329142795920704,0.623809209675503,1.8669598417495594,49,0.2701585579281573,0.0050017866714881475,49,0.7416637227039289,0.7816288713392168,0.5521576280345754,0.42650210465183264,0.48932986634320397,0.4211416027163905,0.6976256947285513,49,1051
gpt-4o-mini,lex_fewshot,1.6221439957660675,0.6045367280334644,1.0575447611883506,49,0.007606893699563401,0.152083498807997,49,0.03674366547448349,0.15283096010646585,1.355496557443741,0.9394440243056338,1.1474702908746874,0.006225851205205632,0.07448886741874802,49,362
deepseek-v3,liwc_only,2.7213717709054404,0.7214845848119589,2.2769560447759574,50,0.1750288934774428,-0.3247724297645561,50,-0.22109516520615557,0.16245376867304742,0.8926655059351062,0.8920626193996648,0.8923640626673854,-0.04612525938810459,0.08971530875714666,50,474
deepseek-v3,liwc_only,2.686562626304928,0.6853718089537002,2.0598955797966263,53,0.13833588541387387,-0.17382537946865542,53,-0.22100251103894375,0.09509116122297719,0.8918767191581459,0.8934805452784772,0.8926786322183116,-0.07515688619123552,0.03771420534151449,53,1785
qwen3-32b,persona_only,1.1499388150499608,0.12488070652750258,0.16000513342915076,51,0.033103146362262685,0.3322542655362426,51,0.8429338971856276,0.8264524820162589,0.9032134106863177,0.4677427183197077,0.6854780645030127,0.38970766074267194,0.5414874268353819,51,469
qwen3-32b,liwc_only,1.9635295132659856,0.4944364688804439,1.322658272619181,57,-0.01786583006938608,-0.14057384586559776,57,-0.042024308389483574,-0.03030204818046372,0.9162545967402435,0.9608521771237545,0.938553386931999,-0.007633475168522112,-0.008277100907358264,57,1992
gpt-4o-mini,persona_liwc,1.2438385219747659,0.47311173564740516,0.6843153059162808,48,0.2853185775166135,0.10240539372477325,48,0.7267911659622954,0.6748153016795747,1.3758748742282627,0.5615029067079517,0.9686888904681072,0.25015597284445873,0.4916660326168729,48,254
deepseek-v3,persona_liwc,2.6251063378651596,0.6238173053710935,1.9124738541737722,51,0.2605565968301354,-0.07112460303531641,51,0.816024396986722,0.8071951513676887,0.55569122200121,0.4181938218885482,0.4869425219448791,0.4832854770959606,0.7450049876836652,51,791
gpt-4o-mini,liwc_only,1.7214842557360792,0.5894042614934082,1.2791075560202647,52,0.2122215867087044,0.33333337011622494,52,-0.12802753515579746,0.208208700871468,1.317954820082508,0.8261339284847432,1.0720443742836256,-0.01850773126168565,0.11678970318024463,52,882
qwen3-32b,persona_liwc,1.9031639509103258,0.4318864385838283,1.454167585917,56,0.3118899336049439,0.17493590948693793,56,0.7818495917753566,0.643279791381658,0.8493529204015455,0.5849663289214839,0.7171596246615147,0.32104653775938463,0.4058519127296541,56,1697
qwen3-32b,liwc_only,1.8871962915362706,0.49618140094832924,1.5030750776517132,56,-0.08232016934560546,-0.07973604528535685,56,-0.028332251509693082,0.019528378190765694,0.9601976736274825,0.948740658711926,0.9544691661697042,0.002178601588921005,0.028374410004006173,56,1977
qwen3-32b,persona_liwc,1.893478011266939,0.4221411031764065,1.1692453783288197,51,0.06092730983808774,0.19471232438324404,51,0.8401226493413494,0.7135063403869544,0.8848855214574168,0.5844453747958164,0.7346654481266166,0.3469903232332031,0.43050172157583416,51,243
gpt-4o-mini,persona_only,1.0696539287370281,0.06060362109110557,0.05361386648690603,48,0.33658319138658727,0.17007876046990114,48,0.8264685300915922,0.8582525481706758,1.3047610589369147,0.447982383962543,0.8763717214497289,0.26782676813754097,0.5032006818826239,48,899
gpt-4o-mini,persona_liwc,1.2664976973420543,0.5048319821144204,0.736162519485601,49,0.2968427389835246,0.30432680096038545,49,0.7792502977167913,0.6400521295475752,1.3203503786736084,0.5210690257261441,0.9207097021998762,0.2516783762068472,0.5235221127744335,49,1804
deepseek-v3,persona_only,1.3561877030555896,-0.11467668730065872,-0.11979203363274699,49,0.13867405704893368,-0.07230948885090445,49,0.8413299475768558,0.8891614499728302,0.6584334101443443,0.4245632314508783,0.5414983207976113,0.5002808353789145,0.8189168733484727,49,5
gpt-4o-mini,persona_only,1.0858283023662578,0.005885909944561147,0.010211172800402103,53,0.1917554274317917,-0.3342882135308747,53,0.7808653243661784,0.8068246445229005,1.3099815804146864,0.5039875125142473,0.9069845464644668,0.2455908385994918,0.45576161015375405,53,1953
deepseek-v3,persona_only,1.3636515717673763,-0.10634518385200722,-0.10125407068729564,51,0.30286846309238585,-0.08348425715921291,51,0.8501687893662163,0.8659086296011224,0.6154019617537488,0.39140524185652714,0.503403601805138,0.5421026329434251,0.8761744715808385,51,715
gpt-4o-mini,liwc_only,1.8731240244160492,0.5679428431304357,0.9827240637979375,50,0.11705894064726168,0.15520641636031723,50,-0.2713515932832249,0.1289299143098967,1.3602381198081264,0.8671348603418838,1.113686490075005,-0.04248259028591847,0.07366796875318654,50,1270
qwen3-32b,persona_liwc,2.0252288720961458,0.41956871314064614,1.1808628514581339,49,0.35445832562558516,0.20778360588352787,49,0.7488893356700052,0.5679132145809915,0.7982831679950455,0.597185331770072,0.6977342498825587,0.3423099688330106,0.37770259366007575,49,1492
qwen3-32b,persona_liwc,1.9737465482047325,0.43792453255862906,1.2399934822804828,49,0.2873485125452255,0.18537336257123962,49,0.8102560935505542,0.6333852807262252,0.8012194018761462,0.5571029762222204,0.6791611890491833,0.3647195821833766,0.4200475688811662,49,241
gpt-4o-mini,liwc_only,1.822240556459082,0.5920473678193707,1.1280561182047117,51,0.21469160200923412,0.1845255663770953,51,-0.04677196931057072,0.07042923183690501,1.331260570958226,0.8882860830696774,1.1097733270139516,-0.017399438344794026,0.047864221492052716,51,1261
deepseek-v3,persona_only,1.283611018820915,-0.041959741337507,-0.023293420510697646,54,0.19703165099723266,-0.15407500003239963,54,0.8239887230732227,0.906940852316019,0.6259797230673123,0.39079318923188866,0.5083864561496005,0.5595517976470405,0.9108724184370782,54,1726
deepseek-v3,persona_liwc,2.515012561337268,0.6237367751053025,2.033147141234677,51,0.2483133921167052,0.06061978773904007,51,0.7748240272812889,0.8089254476004399,0.5875971945182517,0.40979989787789944,0.4986985461980755,0.4288844976428687,0.6913737712338559,51,104
gpt-4o-mini,persona_liwc,1.2854707476033282,0.4377136668342302,0.7431076277239044,52,0.23077746224764714,0.1829984596022631,52,0.7406545050625881,0.6026615991581209,1.3194473263860929,0.5528842998510124,0.9361658131185526,0.23230957160674479,0.4498012406042634,52,1363
gpt-4o-mini,persona_only,1.0641181089489768,0.029774786481009455,0.019754472250068614,56,0.22231733903560202,-0.01894373567041608,56,0.8076957597046648,0.8128955190867134,1.297866363934019,0.4571777335092643,0.8775220487216417,0.3033386500517055,0.5006920268979912,56,1773
gpt-4o-mini,persona_only,1.1090310795913363,0.045039724800898885,0.024589189436421306,52,0.36320155107521535,-0.0366890245767134,52,0.8318447937170934,0.8582293750368144,1.2916483552106035,0.453076941470758,0.8723626483406808,0.3052820537865402,0.5243171657060837,52,30
gpt-4o-mini,persona_liwc,1.2984661473826158,0.5247307925581425,0.7281411670361642,53,0.3371594248034056,0.18756430998802062,53,0.7498992235072314,0.6773588498200617,1.379420181674049,0.5311030200068932,0.9552616008404711,0.2600729687037532,0.504205946803617,53,1807
deepseek-v3,liwc_only,2.7232299700841867,0.7002826624653947,2.0901103267406667,51,0.25219029907376683,0.023045234217684642,51,-0.13144604508131336,0.10131312101149154,0.8807654404218952,0.8740916446794244,0.8774285425506598,-0.03868644657773891,0.06331873662869633,51,1689
deepseek-v3,persona_liwc,2.6189713263449814,0.6640041629706324,1.8212970314866,47,0.3491045573298979,-0.027479684570025233,47,0.695854970217742,0.8085291717520835,0.6137676915805294,0.4373436960222925,0.525555693801411,0.34078277678384883,0.694839923546741,47,1389
gpt-4o-mini,lex_fewshot,1.6700520711068343,0.6007411289474729,1.1146548607490299,48,-0.032428919046201994,0.023136460724519574,48,-0.06472845027523313,0.13414999619512563,1.304145123273209,0.9189504583828938,1.1115477908280513,-0.014792315389709326,0.0510665040029499,48,1300
gpt-4o-mini,persona_only,1.0576968768522355,0.0070352498988490875,0.023396063163254134,50,0.1313988012201032,0.12401203437889162,50,0.8198159288266157,0.856487197250767,1.3158879703499475,0.4184716288561732,0.8671797996030604,0.2887420400388908,0.536169942676484,50,1554
qwen3-32b,liwc_only,1.8542947637370275,0.5119353680187421,1.3736216387035909,54,0.04211089485147728,-0.18333302760491269,54,0.019807648501934026,-0.010049197391046285,0.9222840038655676,0.9810195666146185,0.9516517852400931,0.008674122113777296,0.00749994334407312,54,1147
gpt-4o-mini,persona_only,1.0398590422353076,0.09692698358733072,0.05366526045246002,50,0.3757448359400058,-0.06662343913366973,50,0.8026347420549065,0.8690690693198624,1.1958275025745975,0.44387689018908427,0.8198521963818408,0.28489492738799477,0.5445309947505668,50,1451
deepseek-v3,lex_fewshot,2.773882584136754,0.6380039126252944,2.534576138066315,51,0.10124062524789237,-0.07714422577096659,51,-0.05541465018755209,0.25167557931647855,0.8699206879881496,0.843911423066598,0.8569160555273738,-0.014133466923180502,0.13348293974929495,51,350
